time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,4.04349919212,-5.02166433369,24.5457218946,5.87114252136,6.10439204848,0.0,2.91168056186,-5.36452643305,4.51705671647,-0.139310622768,-0.101892336951,0.0,461.6647629626333,462.10164128934093,461.75956510519893,462.97293941530944
4.14,4.22183173722,-5.35220754804,24.8178485052,5.8627789713,6.09820603538,0.0,3.03311303153,-5.65405624789,4.55217794994,-0.13955657463,-0.105630377446,0.0,481.45224273775597,481.1609199159229,479.9885885140779,479.9534589605195
4.199999999999998,4.40714814132,-5.69939502718,25.0899124933,5.8544937332,6.09162614992,0.0,3.14450079069,-5.91941767751,4.5153584289,-0.135302769211,-0.119277477233,0.0,460.6363607762671,459.5453164203963,460.54916814429026,460.86864178401544
4.259999999999997,4.59903702338,-6.06219637798,25.3585961028,5.84624993547,6.08409631775,0.0,3.25226511183,-6.17455147404,4.43967287027,-0.141947241016,-0.142361141961,0.0,450.9059842012074,449.02221732305577,450.16120964317804,449.60580206254747
4.319999999999996,4.79668005605,-6.43872651811,25.6188879774,5.83734289898,6.0758236581,0.0,3.33638968501,-6.3772759888,4.23640688206,-0.166433320182,-0.130160486958,0.0,404.706118219145,405.78340501982325,406.72877782383625,404.5054650268307
4.379999999999995,5.00067958565,-6.83004583257,25.8720227726,5.82718896657,6.06761265024,0.0,3.46407366334,-6.66730259069,4.19975724282,-0.175507608876,-0.155605480256,0.0,468.3869593284066,466.3864933997467,467.58626609135274,466.85262101250316
4.439999999999993,5.21260454096,-7.23920628742,26.1232599143,5.81698877162,6.05795403571,0.0,3.60068594238,-6.97192359809,4.17289594858,-0.160808917918,-0.174760034684,0.0,474.50877001233886,473.0123913187302,474.87724692376327,475.97789365760684
4.499999999999992,5.43220848373,-7.66549145785,26.3700089871,5.80712290477,6.04708245213,0.0,3.72012062364,-7.23823170851,4.050762702,-0.17287835391,-0.198884171611,0.0,446.9669288141611,444.96357496712585,445.7954111363853,444.78189109729254
4.559999999999991,5.65883583187,-8.10734557401,26.6081105073,5.79696910174,6.03501697783,0.0,3.83487821304,-7.49096233387,3.88480468935,-0.162790964269,-0.205908578569,0.0,434.06497323109585,433.43408695259353,431.3810357431798,432.20384206544594
4.6199999999999894,5.89287908502,-8.56519887035,26.8373214545,5.78749961263,6.02283535157,0.0,3.9673228781,-7.77140312451,3.75404165381,-0.149398871679,-0.197818801154,0.0,448.89912333499797,449.5153025801172,447.97913480544025,449.04360604633473
4.679999999999988,6.13450467592,-9.03908445676,27.0567009695,5.77864840898,6.01125957488,0.0,4.08756195919,-8.02550235082,3.55755464757,-0.144008939939,-0.184617836867,0.0,427.4636774707606,428.54950043356666,427.4016967976168,427.83962790156875
4.739999999999987,6.3837438213,-9.52881677385,27.2648963616,5.76987378855,6.00072987612,0.0,4.2210105845,-8.2995671852,3.38099932488,-0.151129953828,-0.161663041936,0.0,437.73609090407894,439.6121781346951,438.22089292049685,437.60793522214726
4.799999999999986,6.6419311508,-10.0365254711,27.4647013584,5.76109671054,5.99082333841,0.0,4.38568083375,-8.62450768487,3.27717057358,-0.138033819563,-0.173075716573,0.0,468.9063648197722,467.99402726176635,468.3740113177302,469.3728070364023
4.859999999999984,6.90887760952,-10.5618162627,27.6544023312,5.75278653289,5.98012955412,0.0,4.51310103835,-8.885971997,3.04513842857,-0.139457036733,-0.191281596795,0.0,425.1023619853455,423.5061115938754,425.70329961272625,425.5627369253753
4.919999999999983,7.18534061785,-11.1057765314,27.8347562781,5.74401856612,5.96877732813,0.0,4.70282589076,-9.24629484636,2.96414332,-0.164827442663,-0.18534781142,0.0,484.27943013023327,484.694100012131,486.06633172396204,484.1421101467949
4.979999999999982,7.47138722258,-11.6684358126,28.0047748869,5.73404498196,5.95746797526,0.0,4.83262138864,-9.5098740739,2.70193551676,-0.169178008591,-0.195644608931,0.0,422.8641799453061,421.93916728829413,422.24068601843635,421.8370095153281
5.0399999999999805,7.76575747672,-12.2477329075,28.1598643035,5.72356300594,5.94533745951,0.0,4.98026158659,-9.80076589025,2.4660625647,-0.188996325062,-0.22025583997,0.0,437.01298572435127,434.91410434733353,437.778109319524,436.0948879046314
